x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.13416,1.18086,-26.5651,21,4.96993,0.165664,-0.742028,-409.043,0,5.12095
2.13816,1.182,-8.1301,21,5.69322,0.189774,-0.763801,-421.045,0,5.77205
2.14216,1.182,-0,21,4.41613,0.147204,-0.748319,-412.511,0,4.47117
2.14616,1.182,-0,21,3.8508,0.12836,-0.704891,-388.571,0,3.88915
2.15016,1.182,-0,21,3.71733,0.123911,-0.692437,-381.706,0,3.74656
2.15416,1.182,-0,21,3.44433,0.114811,-0.678393,-373.964,0,3.46514
2.15816,1.182,-0,21,3.07105,0.102368,-0.662682,-365.303,0,3.11298
2.16216,1.182,-0,21,2.73568,0.0911893,-0.654673,-360.889,0,2.78128
2.16616,1.182,-0,21,2.41321,0.0804405,-0.655017,-361.078,0,2.4622
2.17016,1.182,-0,21,2.12027,0.0706756,-0.645299,-355.721,0,2.19773
2.17416,1.182,-0,21,1.81674,0.0605579,-0.633213,-349.059,0,1.89663
2.17816,1.182,-0,21,1.56029,0.0520096,-0.626181,-345.182,0,1.62361
2.18216,1.182,-0,21,1.44501,0.0481672,-0.615947,-339.541,0.047619,1.61782
2.18616,1.182,-0,21,1.40623,0.0468744,-0.620723,-342.174,0.0952381,1.64849
2.19016,1.182,-0,21,1.27289,0.0424295,-0.618064,-340.708,0.190476,1.63225
2.19416,1.182,-0,21,1.08236,0.0360787,-0.614958,-338.995,0.238095,1.60614
2.19816,1.182,-0,21,0.956537,0.0318846,-0.618416,-340.902,0.285714,1.65583
2.20216,1.182,-0,21,0.817347,0.0272449,-0.614386,-338.68,0.285714,1.52579
2.20616,1.182,-0,21,0.753862,0.0251287,-0.610597,-336.592,0.285714,1.34721
2.21016,1.182,-0,21,0.633504,0.0211168,-0.5843,-322.096,0.380952,1.25118
2.21416,1.182,-0,21,0.735587,0.0245196,-0.577491,-318.342,0.333333,1.35197
2.21816,1.182,-24.3411,21,0.520116,0.0173372,-0.613409,-338.142,0.0952381,1.02293
2.22216,1.18562,-26.5651,21,3.34245,0.111415,-0.584613,-322.268,0,3.42924
2.22616,1.186,-2.72631,21,3.09811,0.10327,-0.589969,-325.22,0.047619,3.21776
2.23016,1.186,-0,21,2.80261,0.0934204,-0.588811,-324.582,0.0952381,3.16599
2.23416,1.186,-0,21,2.97826,0.0992752,-0.57481,-316.864,0.047619,3.38435
2.23816,1.186,-0,21,3.35046,0.111682,-0.558655,-307.958,0.047619,3.6574
2.24216,1.186,-0,21,3.43749,0.114583,-0.545441,-300.674,0,3.79215
2.24616,1.186,-0,21,3.284,0.109467,-0.544146,-299.96,0,3.69753
2.25016,1.186,-0,21,3.19939,0.106646,-0.531233,-292.842,0,3.53496
2.25416,1.186,-0,21,3.0438,0.10146,-0.521896,-287.695,0,3.3175
2.25816,1.186,-0,21,2.82266,0.0940886,-0.5061,-278.988,0,3.10519
2.26216,1.186,-0,21,2.58725,0.0862417,-0.505131,-278.453,0,2.88071
2.26616,1.186,-0,21,2.34329,0.0781096,-0.520237,-286.78,0,2.59417
2.27016,1.186,-0,21,1.92069,0.0640228,-0.538049,-296.6,0,2.15417
2.27416,1.186,-0,21,1.58938,0.0529793,-0.580319,-319.901,0.142857,2.02498
2.27816,1.186,-0,21,1.21392,0.0404639,-0.583527,-321.669,0.285714,2.0909
2.28216,1.186,-0,21,1.02384,0.034128,-0.572723,-315.714,0.333333,2.21305
2.28616,1.186,-0,21,0.77152,0.0257173,-0.586918,-323.539,0.380952,2.42728
2.29016,1.186,-0,21,0.666726,0.0222242,-0.563509,-310.634,0.428571,2.40068
2.29416,1.186,-0,21,0.63366,0.021122,-0.541597,-298.555,0.428571,2.19924
2.29816,1.186,-0,21,0.539266,0.0179755,-0.516536,-284.741,0.47619,1.99087
2.30216,1.186,-0,21,0.684057,0.0228019,-0.486849,-268.375,0.333333,1.94741
2.30616,1.186,-26.5651,21,0.426457,0.0142152,-0.493978,-272.305,0.333333,1.31422
2.31016,1.19,-26.5651,21,4.79305,0.159768,-0.484594,-267.132,0,5.16351
2.31416,1.19,-0,21,4.22509,0.140836,-0.515512,-284.176,0,4.4588
2.31816,1.19,-0,21,3.72642,0.124214,-0.502439,-276.97,0,4.04436
2.32216,1.19,-0,21,3.69256,0.123085,-0.449721,-247.908,0.047619,4.09791
2.32616,1.19,-0,21,3.72671,0.124224,-0.416883,-229.807,0.0952381,4.1519
2.33016,1.19,-0,21,3.68407,0.122802,-0.404627,-223.05,0.0952381,4.11307
2.33416,1.19,-0,21,3.65011,0.12167,-0.377357,-208.018,0.047619,4.0394
2.33816,1.19,-0,21,3.752,0.125067,-0.380086,-209.523,0,4.14311
2.34216,1.19,-0,21,3.86577,0.128859,-0.400827,-220.956,0,4.28643
2.34616,1.19,-0,21,3.75553,0.125184,-0.406549,-224.11,0,4.18025
2.35016,1.19,-0,21,3.69243,0.123081,-0.402452,-221.851,0,4.11038
2.35416,1.19,-0,21,3.63542,0.121181,-0.408498,-225.184,0,3.99314
2.35816,1.19,-0,21,3.57989,0.11933,-0.397107,-218.905,0,3.90334
2.36216,1.19,-0,21,3.53743,0.117914,-0.381277,-210.179,0,3.83938
2.36616,1.19,-0,21,3.53412,0.117804,-0.349311,-192.558,0,3.81301
2.37016,1.19,-0,21,3.51612,0.117204,-0.342031,-188.545,0,3.77342
2.37416,1.19,-0,21,3.43323,0.114441,-0.325773,-179.582,0,3.67861
2.37816,1.19,-0,21,3.35358,0.111786,-0.309555,-170.642,0,3.59503
2.38216,1.19,-0,21,3.20013,0.106671,-0.299756,-165.24,0,3.4102
2.38616,1.19,-0,21,3.02763,0.100921,-0.326751,-180.122,0,3.20953
2.39016,1.19,-0,21,2.92354,0.0974514,-0.336375,-185.427,0,3.09046
2.39416,1.19,-0,21,2.85681,0.0952271,-0.34725,-191.421,0,3.03412
2.39816,1.19,-0,21,2.76573,0.092191,-0.380192,-209.581,0,2.98138
2.40216,1.19,-0,21,2.86777,0.0955925,-0.412561,-227.424,0,3.1835
2.40616,1.19,-0,21,3.00338,0.100113,-0.444261,-244.899,0,3.42232
2.41016,1.19,-0,21,3.24324,0.108108,-0.417672,-230.242,0,3.72434
2.41416,1.19,-0,21,3.33402,0.111134,-0.433229,-238.817,0,3.88058
2.41816,1.19,-0,21,3.39497,0.113166,-0.392546,-216.391,0,3.98734
2.42216,1.19,-0,21,3.60511,0.12017,-0.355261,-195.837,0,4.15269
2.42616,1.19,-0,21,3.86668,0.128889,-0.333002,-183.567,0,4.31726
2.43016,1.19,-0,21,4.21832,0.140611,-0.273115,-150.555,0,4.55545
2.43416,1.19,-0,21,4.46439,0.148813,-0.24505,-135.084,0,4.751
2.43816,1.19,-0,21,5.00639,0.16688,-0.207048,-114.135,0,5.25751
2.44216,1.19,-0,21,5.16616,0.172205,-0.233129,-128.512,0,5.45479
2.44616,1.19,-0,21,5.59258,0.186419,-0.22404,-123.502,0,5.87049
2.45016,1.19,-0,21,5.74063,0.191354,-0.280809,-154.796,0,6.0622
2.45416,1.19,-0,21,6.1882,0.206273,-0.277544,-152.996,0,6.52601
2.45816,1.19,-0,21,6.38971,0.21299,-0.269496,-148.56,0,6.74811
