x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
3.23816,1.066,5.44033,21,0.61178,0.0203927,-0.154334,-85.0765,0.238095,1.44972
3.24216,1.066,26.5651,21,1.66793,0.0555976,-0.135257,-74.5602,0.190476,2.35829
3.24616,1.062,26.5651,21,0.347205,0.0115735,-0.135134,-74.4925,0.142857,0.677916
3.25016,1.062,-0,21,1.10746,0.0369152,-0.129934,-71.6264,0.142857,1.52279
3.25416,1.062,26.5651,21,2.4226,0.0807535,-0.0852753,-47.008,0,2.8982
3.25816,1.058,26.5651,21,0.510281,0.0170094,-0.093744,-51.6764,0.0952381,0.89277
3.26216,1.058,4.08562,21,1.57546,0.0525152,-0.0454248,-25.0404,0,2.02312
3.26616,1.05743,26.5651,21,2.11904,0.0706347,-0.0829747,-45.7398,0,2.56569
3.27016,1.054,23.1986,21,0.706361,0.0235454,-0.0940622,-51.8518,0.0952381,1.06056
3.27416,1.054,13.3925,21,1.74881,0.0582937,-0.0500526,-27.5915,0.142857,2.33892
3.27816,1.0521,26.5651,21,0.702512,0.0234171,-0.0295175,-16.2715,0.190476,1.60884
3.28216,1.05,14.6764,21,0.808315,0.0269438,-0.110562,-60.9475,0.285714,1.62794
3.28616,1.05,26.5651,21,1.49898,0.049966,-0.0606759,-33.4476,0.333333,2.77586
3.29016,1.046,26.5651,21,0.142568,0.00475226,-0.0157028,-8.65618,0.380952,0.957675
3.29416,1.046,1.36393,21,0.962176,0.0320725,-0.0791789,-43.6473,0.285714,2.10123
3.29816,1.04581,26.5651,21,1.90532,0.0635107,-0.0142012,-7.82839,0.142857,2.87196
3.30216,1.042,25.4633,21,0.48963,0.016321,0.056808,31.3154,0.0952381,1.04037
3.30616,1.042,25.4633,21,1.65523,0.0551745,-0.00953876,-5.25824,0,2.55822
3.31016,1.03819,26.5651,21,0.671116,0.0223705,0.00515388,2.84107,0,1.17982
3.31416,1.038,1.36393,21,1.51256,0.0504188,0.0352997,19.459,0,2.16082
3.31816,1.038,26.5651,21,2.50371,0.083457,0.0312997,17.254,0,3.13497
3.32216,1.034,26.5651,21,0.358675,0.0119558,-0.0787274,-43.3985,0.333333,0.890851
3.32616,1.034,1.36393,21,0.938645,0.0312882,0.0360132,19.8523,0,1.80621
3.33016,1.03381,26.5651,21,1.68901,0.0563002,0.0199797,11.0138,0,2.70867
3.33416,1.03,25.4633,21,0.780734,0.0260245,-0.106608,-58.7679,0.0952381,1.61365
3.33816,1.03,26.5651,21,2.29372,0.0764572,-0.0200113,-11.0313,0,3.3309
3.34216,1.026,26.5651,21,0.584108,0.0194703,0.137477,75.7843,0.333333,1.58451
3.34616,1.026,-0,21,2.02086,0.0673619,0.0146862,8.09579,0.333333,3.39389
3.35016,1.026,26.5651,21,3.58435,0.119478,-0.00422779,-2.33057,0.380952,5.12846
3.35416,1.022,26.5651,21,0.812293,0.0270764,0.0749359,41.3084,0.285714,1.5791
3.35816,1.022,18.4349,21,2.6394,0.0879799,-0.028438,-15.6764,0.238095,3.66644
3.36216,1.01933,26.5651,21,1.56708,0.052236,-0.075012,-41.3503,0.0952381,2.35679
3.36616,1.018,9.46232,21,1.48763,0.0495875,0.0058741,3.2381,0,2.19754
3.37016,1.018,26.5651,21,2.57708,0.0859027,-0.0335495,-18.4942,0,3.16287
3.37416,1.014,26.5651,21,0.321037,0.0107012,-0.133316,-73.4906,0.142857,0.649059
3.37816,1.014,10.7843,21,0.978674,0.0326225,0.0336709,18.5611,0.0952381,1.42037
3.38216,1.01248,26.5651,21,1.0051,0.0335034,0.0861856,47.5098,0.047619,1.40209
3.38616,1.01,17.1985,21,0.703266,0.0234422,0.00805123,4.43824,0,1.01771
3.39016,1.01,26.5651,21,1.63743,0.054581,0.0835099,46.0348,0,2.01099
3.39416,1.006,26.5651,21,0.131559,0.0043853,0.156133,86.0682,0.333333,0.513889
3.39816,1.006,15.9454,21,0.697881,0.0232627,0.0122329,6.7434,0.047619,1.23402
3.40216,1.00371,26.5651,21,0.746863,0.0248954,-0.0119796,-6.60377,0.190476,1.44192
3.40616,1.002,12.0948,21,0.297486,0.00991619,-0.0236141,-13.0173,0.190476,1.06587
3.41016,1.002,26.5651,21,0.420709,0.0140236,-0.0640661,-35.3164,0.285714,1.35959
