x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.16216,1.182,-0,21,1.6217,0.0540568,-0.549777,-303.064,0.142857,2.04121
2.16616,1.182,-0,21,1.51113,0.050371,-0.585725,-322.881,0.238095,2.16726
2.17016,1.182,-0,21,1.14883,0.0382942,-0.579488,-319.443,0.285714,1.80682
2.17416,1.182,-0,21,1.38558,0.0461861,-0.609852,-336.181,0.190476,1.85908
2.17816,1.182,-0,21,1.10455,0.0368183,-0.64638,-356.317,0.238095,1.68305
2.18216,1.182,-0,21,0.946889,0.031563,-0.647645,-357.014,0.285714,1.6534
2.18616,1.182,-0,21,0.624152,0.0208051,-0.674446,-371.788,0.285714,1.19424
2.19016,1.182,-0,21,0.559671,0.0186557,-0.643935,-354.969,0.380952,1.37518
2.19416,1.182,-0,21,0.377984,0.0125995,-0.645853,-356.027,0.285714,1.13458
2.19816,1.182,-0,21,0.327689,0.010923,-0.587507,-323.863,0.333333,1.17462
2.20216,1.182,-0,21,-0.00348433,-0.000116144,-0.585741,-322.89,0.571429,1.11852
2.20616,1.182,-0,21,0.0949657,0.00316552,-0.55457,-305.706,0.52381,1.03971
2.21016,1.182,-0,21,0.156337,0.00521125,-0.597543,-329.395,0.333333,0.683326
2.21416,1.182,-0,21,-0.0668603,-0.00222868,-0.565019,-311.466,0.47619,0.883781
2.21816,1.182,-24.3411,21,-0.959872,-0.0319957,-0.393187,-216.744,0.857143,1.42819
2.22216,1.18562,-26.5651,21,1.24237,0.0414124,-0.538768,-296.996,0.285714,2.03969
2.22616,1.186,-2.72631,21,1.51054,0.0503514,-0.720561,-397.209,0.333333,2.22684
2.23016,1.186,-0,21,1.29746,0.0432487,-0.659295,-363.436,0.333333,1.81789
2.23416,1.186,-0,21,1.75481,0.0584936,-0.678346,-373.938,0.190476,2.39165
2.23816,1.186,-0,21,1.2514,0.0417134,-0.69284,-381.928,0.238095,2.11168
2.24216,1.186,-0,21,1.56954,0.052318,-0.68248,-376.217,0.285714,2.42119
2.24616,1.186,-0,21,1.38611,0.0462038,-0.699288,-385.482,0.190476,2.35931
2.25016,1.186,-0,21,1.69619,0.0565397,-0.695294,-383.281,0.285714,2.80618
2.25416,1.186,-0,21,1.53232,0.0510773,-0.658772,-363.148,0.285714,2.77117
2.25816,1.186,-0,21,2.02542,0.0675139,-0.632941,-348.909,0.285714,3.38604
2.26216,1.186,-0,21,1.87914,0.0626382,-0.634876,-349.975,0.238095,3.16747
2.26616,1.186,-0,21,2.40035,0.0800116,-0.60771,-335,0.190476,3.70408
2.27016,1.186,-0,21,1.78969,0.0596565,-0.591281,-325.944,0.238095,3.27543
2.27416,1.186,-0,21,1.82872,0.0609572,-0.581201,-320.387,0.333333,3.40972
2.27816,1.186,-0,21,1.3599,0.04533,-0.549212,-302.753,0.428571,2.66296
2.28216,1.186,-0,21,1.90625,0.0635416,-0.556091,-306.545,0.333333,3.1619
2.28616,1.186,-0,21,1.01529,0.0338429,-0.554613,-305.73,0.380952,2.36842
2.29016,1.186,-0,21,1.28342,0.0427805,-0.505334,-278.566,0.380952,2.62819
2.29416,1.186,-0,21,0.889989,0.0296663,-0.48483,-267.263,0.190476,2.12777
2.29816,1.186,-0,21,0.613728,0.0204576,-0.522919,-288.259,0,1.02364
2.30216,1.186,-0,21,0.00861727,0.000287242,-0.603895,-332.897,0.428571,1.1138
2.30616,1.186,-26.5651,21,-1.08714,-0.036238,-0.47544,-262.087,0.952381,1.63806
2.31016,1.19,-26.5651,21,3.11382,0.103794,-0.66334,-365.666,0,3.35275
2.31416,1.19,-0,21,2.5896,0.0863202,-0.727456,-401.01,0.0952381,3.05314
