x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.48216,1.196,-0,11,0.618986,0.0206329,-0.319142,-175.927,0.272727,1.43127
2.49016,1.196,-0,11,0.810347,0.0270116,-0.303776,-167.456,0.181818,1.40435
2.49816,1.196,-0,11,0.913656,0.0304552,-0.304297,-167.744,0.181818,1.37433
2.50616,1.196,-0,11,0.978427,0.0326142,-0.307977,-169.772,0.0909091,1.31132
2.51416,1.196,-0,11,0.97829,0.0326097,-0.300008,-165.379,0.0909091,1.21561
2.52216,1.196,-0,11,0.858071,0.0286024,-0.308152,-169.869,0.0909091,1.05835
2.53016,1.196,-0,11,0.733693,0.0244564,-0.311905,-171.938,0.181818,1.03047
2.53816,1.196,-0,11,0.730388,0.0243463,-0.318732,-175.701,0.272727,1.25502
2.54616,1.196,-0,11,0.808213,0.0269404,-0.310755,-171.303,0.363636,1.53004
2.55416,1.196,-0,11,0.81941,0.0273137,-0.309579,-170.656,0.272727,1.72698
2.56216,1.196,5.19443,11,0.793156,0.0264385,-0.318196,-175.405,0.363636,1.83563
2.57016,1.19455,26.5651,11,0.887629,0.0295876,-0.316977,-174.734,0.363636,1.70283
2.57816,1.188,22.249,11,0.00987906,0.000329302,-0.310082,-170.933,0.545455,0.413656
2.58616,1.188,-0,11,0.141224,0.00470747,-0.311492,-171.71,0.454545,0.625625
2.59416,1.188,-0,11,0.377858,0.0125953,-0.299709,-165.215,0.363636,0.711541
2.60216,1.188,-0,11,0.594377,0.0198126,-0.299622,-165.167,0.0909091,0.876289
2.61016,1.188,-0,11,0.761308,0.0253769,-0.298735,-164.678,0.0909091,1.12098
2.61816,1.188,-0,11,0.918548,0.0306183,-0.299244,-164.958,0.0909091,1.34862
2.62616,1.188,-0,11,0.993117,0.0331039,-0.302175,-166.574,0.181818,1.59904
2.63416,1.188,-0,11,0.869774,0.0289925,-0.312757,-172.407,0.181818,1.74653
2.64216,1.188,-0,11,0.592722,0.0197574,-0.320871,-176.88,0.363636,1.83623
2.65016,1.188,-0,11,0.239122,0.00797075,-0.327794,-180.696,0.545455,1.9111
2.65816,1.188,-0,11,-0.093524,-0.00311747,-0.341272,-188.126,0.727273,1.90804
2.66616,1.188,-0,11,-0.316893,-0.0105631,-0.335047,-184.695,0.727273,1.76358
2.67416,1.188,-0,11,-0.449013,-0.0149671,-0.325816,-179.606,0.818182,1.76939
