x_v2_m,z_wand_m,winkel_grad,n_saeulen,ux_erstezelle_ms,ux_rel,cp_erstezelle,p_erstezelle_Pa,anteil_ux_negativ,umag_erstezelle_ms
2.33016,1.188,-0,11,-0.406135,-0.0135378,-0.411721,-226.961,0.818182,0.772643
2.33816,1.188,-0,11,-0.418547,-0.0139516,-0.385805,-212.675,0.727273,0.845524
2.34616,1.188,-26.5651,11,-0.198184,-0.00660615,-0.410808,-226.458,0.727273,0.629669
2.35416,1.196,-26.5651,11,1.07908,0.0359693,-0.396806,-218.739,0.0909091,1.23737
2.36216,1.196,-0,11,0.989389,0.0329796,-0.401392,-221.267,0.181818,1.18449
2.37016,1.196,-0,11,0.900743,0.0300248,-0.398211,-219.514,0.363636,1.35079
2.37816,1.196,-0,11,0.859233,0.0286411,-0.386697,-213.167,0.363636,1.36899
2.38616,1.196,-0,11,0.755286,0.0251762,-0.407333,-224.542,0.363636,1.39972
2.39416,1.196,-0,11,0.542323,0.0180774,-0.39765,-219.205,0.363636,1.34669
2.40216,1.196,-0,11,0.357407,0.0119136,-0.389915,-214.941,0.363636,1.33022
2.41016,1.196,-0,11,0.22994,0.00766467,-0.41002,-226.023,0.454545,1.29061
2.41816,1.196,-0,11,0.113185,0.00377285,-0.386888,-213.272,0.363636,1.32273
2.42616,1.196,-0,11,0.082067,0.00273557,-0.388724,-214.284,0.454545,1.47243
2.43416,1.196,-0,11,0.101644,0.00338812,-0.37923,-209.05,0.454545,1.49032
2.44216,1.196,-0,11,0.15176,0.00505867,-0.400326,-220.679,0.454545,1.42109
2.45016,1.196,-0,11,0.107311,0.00357703,-0.384064,-211.715,0.454545,1.36868
2.45816,1.196,-0,11,0.220585,0.00735285,-0.397575,-219.163,0.454545,1.39624
2.46616,1.196,-0,11,0.346094,0.0115365,-0.382166,-210.669,0.454545,1.39744
2.47416,1.196,-0,11,0.50259,0.016753,-0.362604,-199.885,0.363636,1.48896
2.48216,1.196,-0,11,0.736428,0.0245476,-0.369425,-203.646,0.363636,1.51829
2.49016,1.196,-0,11,1.12739,0.0375795,-0.341031,-187.994,0.272727,1.75952
2.49816,1.196,-0,11,1.46669,0.0488895,-0.34393,-189.591,0.181818,1.96883
2.50616,1.196,-0,11,1.80649,0.0602163,-0.347414,-191.512,0.0909091,2.30434
2.51416,1.196,-0,11,2.07993,0.0693309,-0.359541,-198.197,0.0909091,2.57844
2.52216,1.196,-0,11,2.18321,0.0727738,-0.347541,-191.582,0.0909091,2.69058
2.53016,1.196,-0,11,2.28096,0.0760321,-0.34341,-189.305,0.0909091,2.84122
2.53816,1.196,-0,11,2.35548,0.078516,-0.328271,-180.96,0.181818,2.81517
2.54616,1.196,-0,11,2.32832,0.0776106,-0.315358,-173.841,0.181818,2.76485
2.55416,1.196,-0,11,2.22647,0.0742156,-0.331752,-182.878,0.181818,2.70657
2.56216,1.196,5.19443,11,1.98068,0.0660227,-0.312063,-172.025,0.181818,2.31811
2.57016,1.19455,26.5651,11,1.58286,0.0527621,-0.322563,-177.813,0.272727,2.2319
2.57816,1.188,22.249,11,-0.031893,-0.0010631,-0.325146,-179.237,0.545455,0.360306
2.58616,1.188,-0,11,0.0355964,0.00118655,-0.319144,-175.928,0.363636,0.595683
2.59416,1.188,-0,11,0.201075,0.0067025,-0.308158,-169.872,0.181818,0.775298
2.60216,1.188,-0,11,0.207555,0.00691851,-0.3011,-165.981,0.0909091,0.741342
2.61016,1.188,-0,11,0.131275,0.00437584,-0.320359,-176.598,0.363636,0.669236
2.61816,1.188,-0,11,0.301396,0.0100465,-0.314484,-173.359,0.0909091,0.723062
2.62616,1.188,-0,11,0.563666,0.0187889,-0.290092,-159.913,0,0.95173
2.63416,1.188,-0,11,0.860856,0.0286952,-0.293055,-161.547,0,1.27519
2.64216,1.188,-0,11,1.08879,0.0362931,-0.316484,-174.462,0,1.74207
2.65016,1.188,-0,11,1.36259,0.0454197,-0.311672,-171.809,0,2.25153
2.65816,1.188,-0,11,1.44389,0.0481297,-0.328109,-180.87,0.363636,2.57282
2.66616,1.188,-0,11,1.41751,0.0472505,-0.326426,-179.942,0.363636,2.82187
2.67416,1.188,-0,11,1.37919,0.0459729,-0.327385,-180.471,0.363636,2.83416
2.68216,1.188,-0,11,1.39511,0.0465038,-0.334686,-184.496,0.272727,2.80163
2.69016,1.188,-0,11,1.33024,0.0443412,-0.33296,-183.544,0.272727,2.58366
2.69816,1.188,-0,11,1.41193,0.0470643,-0.325611,-179.493,0.272727,2.64406
2.70616,1.188,-0,11,1.81945,0.0606485,-0.314235,-173.222,0,2.98108
2.71416,1.188,-0,11,1.96715,0.0655717,-0.309493,-170.608,0,2.98186
2.72216,1.188,26.5651,11,2.14507,0.0715023,-0.288148,-158.841,0,3.07293
2.73016,1.18,26.5651,11,0.0211024,0.000703414,-0.286997,-158.207,0.454545,0.53124
2.73816,1.18,-0,11,0.23657,0.00788565,-0.271622,-149.732,0.272727,1.08027
2.74616,1.18,-0,11,0.558129,0.0186043,-0.274015,-151.051,0.272727,1.21064
2.75416,1.18,-0,11,0.752362,0.0250787,-0.268002,-147.736,0.363636,1.23995
2.76216,1.18,-0,11,0.958019,0.031934,-0.261736,-144.282,0.181818,1.47439
2.77016,1.18,-0,11,1.15794,0.0385981,-0.251764,-138.785,0.272727,1.69049
2.77816,1.18,26.5651,11,1.51279,0.0504263,-0.238507,-131.477,0.272727,2.1896
2.78616,1.172,26.5651,11,0.248985,0.0082995,-0.244444,-134.75,0.181818,0.553513
2.79416,1.172,-0,11,0.84337,0.0281123,-0.196182,-108.145,0.0909091,1.34454
2.80216,1.172,-0,11,1.51207,0.0504023,-0.208365,-114.861,0.0909091,2.06825
2.81016,1.172,-0,11,1.80381,0.060127,-0.211811,-116.761,0.0909091,2.49878
2.81816,1.172,-0,11,1.7808,0.05936,-0.19752,-108.883,0.0909091,2.59241
2.82616,1.172,-0,11,1.82019,0.0606731,-0.214972,-118.503,0.181818,2.41401
2.83416,1.172,26.5651,11,2.09921,0.0699738,-0.197585,-108.919,0,2.64352
2.84216,1.164,26.5651,11,0.209981,0.00699937,-0.168449,-92.8575,0.181818,0.639521
2.85016,1.164,-0,11,0.617651,0.0205884,-0.187667,-103.451,0,1.30657
2.85816,1.164,-0,11,1.22582,0.0408606,-0.205322,-113.184,0.0909091,1.88656
2.86616,1.164,-0,11,1.57309,0.0524362,-0.208322,-114.838,0.181818,2.86353
2.87416,1.164,-0,11,1.87938,0.0626459,-0.197858,-109.069,0.181818,3.38534
2.88216,1.164,-0,11,2.22204,0.074068,-0.208695,-115.043,0.181818,3.27466
